订单号,成交时间,商品ID,商品名称,数量,单价,实付金额,运费,优惠金额,买家ID,退款状态,订单状态,备注
TB0001130,2026-08-12 06:29:34,2506913,美妆个护-商品6913,1,213.74,213.74,0,0,1002257,未退款,已完成,
TB0001131,2026-08-10 07:05:08,35000,运动户外-商品5000,1,351.07,351.07,0,0,1002260,未退款,已完成,
TB0001132,2026-08-03 17:09:40,552996,运动户外-商品2996,1,178.17,178.17,0,0,1002271,未退款,已完成,
TB0001133,2026-08-08 12:45:05,1859951,图书文创-商品9951,1,62.57,62.57,0,0,1002271,未退款,已完成,
TB0001134,2026-08-09 13:58:05,4064034,图书文创-商品4034,1,59.48,59.48,0,0,1002271,未退款,已完成,
TB0001135,2026-08-04 03:41:29,2764406,服饰鞋包-商品4406,1,129.07,129.07,0,0,1002291,未退款,已完成,
TB0001136,2026-08-05 03:22:02,3950092,食品生鲜-商品0092,1,26.79,26.79,0,0,1002295,未退款,已完成,
TB0001137,2026-08-07 08:33:51,3950092,食品生鲜-商品0092,1,85.72,85.72,0,0,1002295,未退款,已完成,
TB0001138,2026-08-11 12:40:38,5136894,美妆个护-商品6894,1,65.67,65.67,0,0,1002295,未退款,已完成,
TB0001139,2026-08-08 07:32:18,3988018,运动户外-商品8018,1,72.24,72.24,0,0,1002306,未退款,已完成,
TB0001140,2026-08-05 05:44:38,3631897,服饰鞋包-商品1897,1,157.34,157.34,0,0,1002307,未退款,已完成,
TB0001140,2026-08-05 05:44:38,1542149,食品生鲜-商品2149,1,38.11,38.11,0,0,1002307,未退款,已完成,
TB0001141,2026-08-05 09:08:59,743380,数码家电-商品3380,1,623.36,623.36,0,0,1002307,未退款,已完成,
TB0001142,2026-08-05 14:16:04,2742455,家居日用-商品2455,1,151.47,151.47,0,0,1002307,未退款,已完成,
TB0001143,2026-08-12 02:56:17,954365,运动户外-商品4365,1,184.12,184.12,0,0,1002307,未退款,已完成,
TB0001143,2026-08-12 02:56:17,1164412,服饰鞋包-商品4412,1,98.78,98.78,0,0,1002307,未退款,已完成,
TB0001143,2026-08-12 02:56:17,3015033,服饰鞋包-商品5033,1,145.75,145.75,0,0,1002307,未退款,已完成,
TB0001143,2026-08-12 02:56:17,2028434,美妆个护-商品8434,1,102.13,102.13,0,0,1002307,未退款,已完成,
TB0001143,2026-08-12 02:56:17,4466165,母婴玩具-商品6165,1,32.21,32.21,0,0,1002307,未退款,已完成,
TB0001144,2026-08-12 04:02:37,300124,家居日用-商品0124,1,139.78,139.78,0,0,1002307,未退款,已完成,
TB0001145,2026-08-10 07:20:09,4901887,图书文创-商品1887,1,67.29,67.29,0,0,1002311,未退款,已完成,
TB0001146,2026-08-12 11:19:03,1037315,服饰鞋包-商品7315,1,42.55,42.55,0,0,1002311,未退款,已完成,
TB0001147,2026-08-12 14:24:21,98684,数码家电-商品8684,1,213.37,213.37,0,0,1002315,未退款,已完成,
TB0001148,2026-08-08 12:33:26,3827021,美妆个护-商品7021,1,216.36,216.36,0,0,1002316,未退款,已完成,
TB0001148,2026-08-08 12:33:26,4368782,美妆个护-商品8782,1,290.33,290.33,0,0,1002316,未退款,已完成,
TB0001149,2026-08-11 09:05:42,719436,服饰鞋包-商品9436,1,180.78,180.78,0,0,1002317,未退款,已完成,
TB0001150,2026-08-12 14:59:06,3077270,母婴玩具-商品7270,1,188.88,188.88,0,0,1002317,未退款,已完成,
TB0001151,2026-08-12 15:03:02,3934593,数码家电-商品4593,1,678.37,678.37,0,0,1002317,未退款,已完成,
TB0001152,2026-08-07 02:46:19,3171268,美妆个护-商品1268,1,184.88,184.88,0,0,1002328,未退款,已完成,
TB0001153,2026-08-08 02:50:18,3497623,母婴玩具-商品7623,1,72.14,72.14,0,0,1002330,未退款,已完成,
TB0001154,2026-08-08 11:35:08,2112120,运动户外-商品2120,1,125.28,125.28,0,0,1002330,未退款,已完成,
TB0001154,2026-08-08 11:35:08,1392922,运动户外-商品2922,1,331.84,331.84,0,0,1002330,未退款,已完成,
TB0001155,2026-08-05 17:39:49,5061637,图书文创-商品1637,1,14.15,14.15,0,0,1002331,未退款,已完成,
TB0001156,2026-08-05 17:52:52,4334101,数码家电-商品4101,1,471.17,471.17,0,0,1002331,未退款,已完成,
TB0001157,2026-08-05 20:11:35,1058623,母婴玩具-商品8623,1,108.41,108.41,0,0,1002331,未退款,已完成,
TB0001158,2026-08-05 20:14:52,4895761,运动户外-商品5761,1,205.86,205.86,0,0,1002331,未退款,已完成,
TB0001159,2026-08-07 16:02:11,1545793,数码家电-商品5793,1,803.03,803.03,0,0,1002331,未退款,已完成,
TB0001160,2026-08-07 17:42:02,4744758,母婴玩具-商品4758,1,163.33,163.33,0,0,1002331,未退款,已完成,
TB0001161,2026-08-08 12:29:11,1273370,美妆个护-商品3370,1,251.62,251.62,0,0,1002331,未退款,已完成,
TB0001162,2026-08-07 07:33:49,2100054,家居日用-商品0054,1,36.23,36.23,0,0,1002339,未退款,已完成,
TB0001163,2026-08-03 22:40:07,1813343,母婴玩具-商品3343,1,146.95,146.95,0,0,1002349,未退款,已完成,
TB0001163,2026-08-03 22:40:07,2533563,食品生鲜-商品3563,1,11.2,11.2,0,0,1002349,未退款,已完成,
TB0001164,2026-08-04 12:02:30,1374600,家居日用-商品4600,1,154.54,154.54,0,0,1002349,未退款,已完成,
TB0001164,2026-08-04 12:02:30,5029825,服饰鞋包-商品9825,1,99.4,99.4,0,0,1002349,未退款,已完成,
TB0001165,2026-08-07 23:03:50,1118788,图书文创-商品8788,1,53.58,53.58,0,0,1002349,未退款,已完成,
TB0001166,2026-08-09 09:03:05,3097613,家居日用-商品7613,1,148.41,148.41,0,0,1002350,未退款,已完成,
TB0001167,2026-08-11 12:19:09,4554260,图书文创-商品4260,1,64.46,64.46,0,0,1002350,未退款,已完成,
TB0001168,2026-08-06 05:36:41,3350972,家居日用-商品0972,1,21.18,21.18,0,0,1002358,未退款,已完成,
TB0001168,2026-08-06 05:36:41,2194470,家居日用-商品4470,1,156.85,156.85,0,0,1002358,未退款,已完成,
TB0001169,2026-08-06 05:55:49,3350972,家居日用-商品0972,1,145.97,145.97,0,0,1002358,未退款,已完成,
TB0001170,2026-08-06 05:59:01,4215724,数码家电-商品5724,1,486.03,486.03,0,0,1002358,未退款,已完成,
TB0001171,2026-08-06 06:00:04,4374524,数码家电-商品4524,1,730.78,730.78,0,0,1002358,未退款,已完成,
TB0001172,2026-08-07 04:33:09,2101968,食品生鲜-商品1968,1,45.68,45.68,0,0,1002358,未退款,已完成,
TB0001173,2026-08-07 04:38:24,2601044,美妆个护-商品1044,1,27.87,27.87,0,0,1002358,已退款,已退款,
TB0001174,2026-08-07 05:59:38,1849192,服饰鞋包-商品9192,1,73.31,73.31,0,0,1002358,未退款,已完成,
TB0001175,2026-08-09 07:17:56,1820590,数码家电-商品0590,1,682.0,682.0,0,0,1002358,未退款,已完成,
TB0001176,2026-08-12 04:21:53,1820590,数码家电-商品0590,1,837.72,837.72,0,0,1002358,未退款,已完成,
TB0001177,2026-08-12 08:07:50,2746125,服饰鞋包-商品6125,1,82.44,82.44,0,0,1002375,未退款,已完成,
TB0001178,2026-08-05 04:56:46,1129771,运动户外-商品9771,1,202.08,202.08,0,0,1002387,未退款,已完成,
TB0001179,2026-08-05 15:39:00,2698998,数码家电-商品8998,1,835.64,835.64,0,0,1002387,未退款,已完成,
TB0001180,2026-08-07 06:26:08,3813320,图书文创-商品3320,1,55.55,55.55,0,0,1002387,未退款,已完成,
TB0001181,2026-08-08 02:50:53,3195564,食品生鲜-商品5564,1,21.53,21.53,0,0,1002387,未退款,已完成,
TB0001182,2026-08-08 07:25:44,4413170,数码家电-商品3170,1,599.52,599.52,0,0,1002387,未退款,已完成,
TB0001183,2026-08-10 09:59:14,226652,运动户外-商品6652,1,139.15,139.15,0,0,1002387,未退款,已完成,
TB0001184,2026-08-10 10:04:39,3591220,母婴玩具-商品1220,1,26.92,26.92,0,0,1002387,已退款,已退款,
TB0001185,2026-08-04 01:18:45,579037,美妆个护-商品9037,1,88.97,88.97,0,0,1002388,未退款,已完成,
TB0001186,2026-08-05 06:02:48,2469300,食品生鲜-商品9300,1,15.91,15.91,0,0,1002388,未退款,已完成,
TB0001187,2026-08-10 12:53:14,481173,图书文创-商品1173,1,33.67,33.67,0,0,1002388,未退款,已完成,
TB0001188,2026-08-10 13:23:43,2066677,美妆个护-商品6677,1,168.54,168.54,0,0,1002388,未退款,已完成,
TB0001189,2026-08-10 14:07:11,481173,图书文创-商品1173,1,22.49,22.49,0,0,1002388,已退款,已退款,
TB0001190,2026-08-06 11:47:55,2923352,运动户外-商品3352,1,281.19,281.19,0,0,1002392,未退款,已完成,
TB0001191,2026-08-08 14:12:16,460894,母婴玩具-商品0894,1,189.92,189.92,0,0,1002392,未退款,已完成,
TB0001192,2026-08-11 12:50:29,1474789,图书文创-商品4789,1,33.06,33.06,0,0,1002392,未退款,已完成,
TB0001193,2026-08-05 12:56:10,3055001,食品生鲜-商品5001,1,81.63,81.63,0,0,1002413,未退款,已完成,
TB0001194,2026-08-05 13:49:15,2396785,食品生鲜-商品6785,1,13.66,13.66,0,0,1002413,未退款,已完成,
TB0001194,2026-08-05 13:49:15,4638382,食品生鲜-商品8382,1,28.27,28.27,0,0,1002413,未退款,已完成,
TB0001195,2026-08-05 13:49:48,2396785,食品生鲜-商品6785,1,31.23,31.23,0,0,1002413,未退款,已完成,
TB0001196,2026-08-05 13:52:37,3411306,美妆个护-商品1306,1,195.08,195.08,0,0,1002413,未退款,已完成,
TB0001197,2026-08-10 01:26:27,1982142,运动户外-商品2142,1,211.37,211.37,0,0,1002421,未退款,已完成,
TB0001198,2026-08-10 01:25:39,1762970,运动户外-商品2970,1,397.21,397.21,0,0,1002426,未退款,已完成,
TB0001199,2026-08-07 01:34:37,5117293,服饰鞋包-商品7293,1,74.51,74.51,0,0,1002428,未退款,已完成,
TB0001200,2026-08-08 00:15:00,518814,食品生鲜-商品8814,1,85.49,85.49,0,0,1002428,已退款,已退款,
TB0001201,2026-08-09 04:48:28,23169,家居日用-商品3169,1,136.0,136.0,0,0,1002428,未退款,已完成,
TB0001202,2026-08-05 07:17:28,152286,图书文创-商品2286,1,66.26,66.26,0,0,1002435,未退款,已完成,
TB0001202,2026-08-05 07:17:28,2957196,图书文创-商品7196,1,15.91,15.91,0,0,1002435,未退款,已完成,
TB0001202,2026-08-05 07:17:28,49210,图书文创-商品9210,1,15.7,15.7,0,0,1002435,未退款,已完成,
TB0001203,2026-08-04 00:56:12,3783652,数码家电-商品3652,1,898.98,898.98,0,0,1002449,未退款,已完成,
TB0001204,2026-08-04 01:06:32,4658263,图书文创-商品8263,1,50.99,50.99,0,0,1002449,未退款,已完成,
TB0001205,2026-08-05 07:44:35,3116097,运动户外-商品6097,1,321.17,321.17,0,0,1002449,未退款,已完成,
TB0001206,2026-08-07 02:50:45,3014483,图书文创-商品4483,1,31.36,31.36,0,0,1002449,未退款,已完成,
TB0001207,2026-08-11 09:44:41,3474963,美妆个护-商品4963,1,23.53,23.53,0,0,1002449,未退款,已完成,
TB0001208,2026-08-06 07:11:46,1155296,图书文创-商品5296,1,24.22,24.22,0,0,1002453,未退款,已完成,
TB0001209,2026-08-04 03:13:12,1354952,美妆个护-商品4952,1,245.79,245.79,0,0,1002460,未退款,已完成,
TB0001209,2026-08-04 03:13:12,1613165,运动户外-商品3165,1,98.22,98.22,0,0,1002460,未退款,已完成,
TB0001210,2026-08-06 05:51:02,635490,家居日用-商品5490,1,85.73,85.73,0,0,1002478,未退款,已完成,
TB0001211,2026-08-09 17:03:20,4408468,母婴玩具-商品8468,1,109.78,109.78,0,0,1002479,未退款,已完成,
TB0001212,2026-08-08 11:24:59,3627361,服饰鞋包-商品7361,1,134.77,134.77,0,0,1002484,未退款,已完成,
TB0001213,2026-08-07 09:50:14,2244039,服饰鞋包-商品4039,1,127.74,127.74,0,0,1002494,未退款,已完成,
TB0001214,2026-08-09 03:23:30,3238416,食品生鲜-商品8416,1,62.6,62.6,0,0,1002508,未退款,已完成,
TB0001215,2026-08-12 08:04:26,1296883,美妆个护-商品6883,1,126.94,126.94,0,0,1002512,未退款,已完成,
TB0001216,2026-08-09 03:20:57,195622,家居日用-商品5622,1,156.87,156.87,0,0,1002520,未退款,已完成,
TB0001217,2026-08-11 05:52:33,3849295,服饰鞋包-商品9295,1,176.61,176.61,0,0,1002520,未退款,已完成,
TB0001218,2026-08-12 06:25:47,3915737,食品生鲜-商品5737,1,32.82,32.82,0,0,1002520,未退款,已完成,
TB0001219,2026-08-12 14:16:12,862621,美妆个护-商品2621,1,26.71,26.71,0,0,1002520,未退款,已完成,
TB0001220,2026-08-04 02:40:35,3172409,美妆个护-商品2409,1,71.85,71.85,0,0,1002526,未退款,已完成,
TB0001221,2026-08-06 06:12:04,4551045,美妆个护-商品1045,1,105.84,105.84,0,0,1002526,未退款,已完成,
TB0001221,2026-08-06 06:12:04,425789,服饰鞋包-商品5789,1,89.22,89.22,0,0,1002526,未退款,已完成,
TB0001222,2026-08-08 16:09:02,398593,母婴玩具-商品8593,1,76.12,76.12,0,0,1002526,未退款,已完成,
TB0001223,2026-08-08 16:13:20,3200672,美妆个护-商品0672,1,66.86,66.86,0,0,1002526,未退款,已完成,
TB0001224,2026-08-08 16:41:52,575727,图书文创-商品5727,1,45.41,45.41,0,0,1002526,未退款,已完成,
TB0001225,2026-08-08 16:44:32,1287188,图书文创-商品7188,1,52.61,52.61,0,0,1002526,未退款,已完成,
TB0001226,2026-08-04 11:46:03,2592918,数码家电-商品2918,1,128.0,128.0,0,0,1002534,未退款,已完成,
TB0001227,2026-08-04 13:29:57,3992710,服饰鞋包-商品2710,1,100.65,100.65,0,0,1002534,未退款,已完成,
TB0001228,2026-08-04 14:10:37,4117084,食品生鲜-商品7084,1,81.67,81.67,0,0,1002534,已退款,已退款,
TB0001229,2026-08-07 00:16:04,1892478,数码家电-商品2478,1,883.74,883.74,0,0,1002534,已退款,已退款,
TB0001230,2026-08-11 00:13:15,290531,运动户外-商品0531,1,216.02,216.02,0,0,1002542,未退款,已完成,
TB0001231,2026-08-11 08:07:07,1559287,服饰鞋包-商品9287,1,179.97,179.97,0,0,1002547,未退款,已完成,
TB0001232,2026-08-10 02:04:40,3614958,母婴玩具-商品4958,1,156.61,156.61,0,0,1002564,未退款,已完成,
TB0001233,2026-08-10 07:38:49,3523958,美妆个护-商品3958,1,42.07,42.07,0,0,1002564,未退款,已完成,
TB0001234,2026-08-06 05:05:53,325285,美妆个护-商品5285,1,248.83,248.83,0,0,1002566,未退款,已完成,
TB0001235,2026-08-06 07:38:08,16220,食品生鲜-商品6220,1,72.82,72.82,0,0,1002566,未退款,已完成,
TB0001236,2026-08-07 03:30:00,3656421,服饰鞋包-商品6421,1,137.05,137.05,0,0,1002566,未退款,已完成,
TB0001237,2026-08-09 05:44:19,3671475,美妆个护-商品1475,1,115.49,115.49,0,0,1002566,已退款,已退款,
TB0001238,2026-08-09 05:53:12,3671475,美妆个护-商品1475,1,25.11,25.11,0,0,1002566,未退款,已完成,
TB0001239,2026-08-10 02:39:07,799031,图书文创-商品9031,1,13.83,13.83,0,0,1002574,未退款,已完成,
TB0001240,2026-08-12 04:03:54,857678,家居日用-商品7678,1,42.31,42.31,0,0,1002574,未退款,已完成,
TB0001241,2026-08-04 15:09:25,4408147,数码家电-商品8147,1,103.12,103.12,0,0,1002578,未退款,已完成,
TB0001242,2026-08-11 15:48:38,2602285,美妆个护-商品2285,1,27.86,27.86,0,0,1002578,未退款,已完成,
TB0001243,2026-08-11 16:05:57,1185708,美妆个护-商品5708,1,99.2,99.2,0,0,1002578,未退款,已完成,
TB0001244,2026-08-12 08:14:00,61372,运动户外-商品1372,1,365.58,365.58,0,0,1002578,未退款,已完成,
TB0001245,2026-08-07 04:58:37,481028,食品生鲜-商品1028,1,30.33,30.33,0,0,1002587,未退款,已完成,
TB0001246,2026-08-07 15:58:45,731765,美妆个护-商品1765,1,286.55,286.55,0,0,1002587,未退款,已完成,
TB0001247,2026-08-08 09:02:09,4207354,食品生鲜-商品7354,1,40.73,40.73,0,0,1002587,未退款,已完成,
TB0001247,2026-08-08 09:02:09,407262,食品生鲜-商品7262,1,49.41,49.41,0,0,1002587,未退款,已完成,
TB0001248,2026-08-10 07:19:38,2142712,图书文创-商品2712,1,13.97,13.97,0,0,1002587,未退款,已完成,
TB0001249,2026-08-05 02:43:21,665814,家居日用-商品5814,1,44.92,44.92,0,0,1002589,未退款,已完成,
TB0001250,2026-08-05 03:54:19,2499287,食品生鲜-商品9287,1,17.91,17.91,0,0,1002589,未退款,已完成,
TB0001251,2026-08-06 05:54:35,2135665,母婴玩具-商品5665,1,68.24,68.24,0,0,1002589,未退款,已完成,
TB0001252,2026-08-09 13:27:04,2411192,服饰鞋包-商品1192,1,194.8,194.8,0,0,1002589,未退款,已完成,
TB0001253,2026-08-09 13:38:24,126664,母婴玩具-商品6664,1,104.96,104.96,0,0,1002589,未退款,已完成,
TB0001254,2026-08-11 06:52:17,1857391,运动户外-商品7391,1,178.23,178.23,0,0,1002589,未退款,已完成,
TB0001255,2026-08-11 07:02:06,2507978,母婴玩具-商品7978,1,182.37,182.37,0,0,1002589,未退款,已完成,
TB0001256,2026-08-11 07:54:25,2884281,美妆个护-商品4281,1,138.55,138.55,0,0,1002589,未退款,已完成,
TB0001257,2026-08-12 02:15:59,4643047,美妆个护-商品3047,1,100.85,100.85,0,0,1002591,未退款,已完成,
TB0001258,2026-08-06 15:58:55,4401268,母婴玩具-商品1268,1,91.68,91.68,0,0,1002593,未退款,已完成,
TB0001259,2026-08-11 13:05:30,2937875,母婴玩具-商品7875,1,191.11,191.11,0,0,1002597,未退款,已完成,
TB0001260,2026-08-11 13:35:37,2937875,母婴玩具-商品7875,1,169.66,169.66,0,0,1002597,未退款,已完成,
TB0001261,2026-08-06 12:41:10,3331681,食品生鲜-商品1681,1,93.51,93.51,0,0,1002618,未退款,已完成,
TB0001262,2026-08-10 00:07:18,2795276,图书文创-商品5276,1,14.34,14.34,0,0,1002618,未退款,已完成,
TB0001263,2026-08-10 03:02:42,1413966,数码家电-商品3966,1,594.53,594.53,0,0,1002618,未退款,已完成,
TB0001264,2026-08-12 03:16:26,478262,运动户外-商品8262,1,318.96,318.96,0,0,1002618,未退款,已完成,
TB0001265,2026-08-12 05:40:16,1197670,美妆个护-商品7670,1,141.17,141.17,0,0,1002618,未退款,已完成,
TB0001266,2026-08-12 11:25:37,3513254,图书文创-商品3254,1,62.7,62.7,0,0,1002618,未退款,已完成,
TB0001267,2026-08-12 12:53:32,1742428,图书文创-商品2428,1,65.87,65.87,0,0,1002618,未退款,已完成,
TB0001268,2026-08-06 02:57:03,5114792,运动户外-商品4792,1,239.33,239.33,0,0,1002637,未退款,已完成,
TB0001268,2026-08-06 02:57:03,642571,运动户外-商品2571,1,65.6,65.6,0,0,1002637,未退款,已完成,
TB0001269,2026-08-09 04:14:23,642571,运动户外-商品2571,1,195.52,195.52,0,0,1002637,未退款,已完成,
TB0001269,2026-08-09 04:14:23,2224702,食品生鲜-商品4702,1,9.6,9.6,0,0,1002637,未退款,已完成,
TB0001270,2026-08-11 03:40:52,1501055,运动户外-商品1055,1,272.57,272.57,0,0,1002637,未退款,已完成,
TB0001270,2026-08-11 03:40:52,4953571,运动户外-商品3571,1,371.28,371.28,0,0,1002637,未退款,已完成,
TB0001271,2026-08-11 04:06:15,4342735,服饰鞋包-商品2735,1,126.06,126.06,0,0,1002637,未退款,已完成,
TB0001272,2026-08-12 00:21:53,447253,食品生鲜-商品7253,1,19.36,19.36,0,0,1002642,未退款,已完成,
TB0001273,2026-08-11 14:03:38,279290,图书文创-商品9290,1,33.21,33.21,0,0,1002661,未退款,已完成,
TB0001274,2026-08-04 15:19:20,5076554,数码家电-商品6554,1,860.03,860.03,0,0,1002672,未退款,已完成,
TB0001275,2026-08-07 05:52:52,4168223,食品生鲜-商品8223,1,25.85,25.85,0,0,1002672,未退款,已完成,
TB0001276,2026-08-11 02:33:01,4875562,家居日用-商品5562,1,145.28,145.28,0,0,1002672,未退款,已完成,
TB0001277,2026-08-11 05:25:05,2458708,母婴玩具-商品8708,1,88.39,88.39,0,0,1002684,已退款,已退款,
TB0001278,2026-08-12 02:19:21,5119513,服饰鞋包-商品9513,1,153.18,153.18,0,0,1002684,未退款,已完成,
TB0001279,2026-08-05 02:17:41,518000,数码家电-商品8000,1,393.38,393.38,0,0,1002685,未退款,已完成,
TB0001280,2026-08-06 14:47:54,3684640,运动户外-商品4640,1,360.05,360.05,0,0,1002685,未退款,已完成,
TB0001281,2026-08-10 01:26:01,3298914,数码家电-商品8914,1,85.69,85.69,0,0,1002685,未退款,已完成,
TB0001282,2026-08-10 12:33:30,2627132,图书文创-商品7132,1,40.6,40.6,0,0,1002685,未退款,已完成,
TB0001283,2026-08-07 09:34:42,1120441,母婴玩具-商品0441,1,189.41,189.41,0,0,1002696,未退款,已完成,
TB0001284,2026-08-11 01:52:03,1878853,数码家电-商品8853,1,578.97,578.97,0,0,1002696,未退款,已完成,
TB0001285,2026-08-04 04:32:06,3176648,家居日用-商品6648,1,70.62,70.62,0,0,1002705,未退款,已完成,
TB0001286,2026-08-05 14:46:07,1979578,母婴玩具-商品9578,1,41.84,41.84,0,0,1002705,未退款,已完成,
TB0001286,2026-08-05 14:46:07,3622651,家居日用-商品2651,1,142.43,142.43,0,0,1002705,未退款,已完成,
TB0001286,2026-08-05 14:46:07,1467006,服饰鞋包-商品7006,1,111.32,111.32,0,0,1002705,未退款,已完成,
TB0001287,2026-08-05 20:04:19,635274,数码家电-商品5274,1,313.46,313.46,0,0,1002705,未退款,已完成,
TB0001287,2026-08-05 20:04:19,68679,美妆个护-商品8679,1,102.76,102.76,0,0,1002705,未退款,已完成,
TB0001287,2026-08-05 20:04:19,2678072,食品生鲜-商品8072,1,86.64,86.64,0,0,1002705,未退款,已完成,
TB0001288,2026-08-07 03:26:50,2678671,图书文创-商品8671,1,37.06,37.06,0,0,1002714,未退款,已完成,
TB0001289,2026-08-07 09:59:55,154219,食品生鲜-商品4219,1,38.8,38.8,0,0,1002714,未退款,已完成,
